UMAP1,UMAP2,UMAP3,cluster
-2.1250124,0.39306363,10.997118,2
5.061044,2.5392704,12.157128,4
-2.9374163,0.3650639,6.1432595,1
-3.1877828,-2.7661824,9.905209,2
-2.2363453,-0.6300829,11.258498,2
-3.1590953,1.6193246,2.0246184,1
11.566133,-1.4035541,2.4653249,0
-1.8996998,0.6435658,10.75989,2
-1.6313752,-1.0361769,10.920311,2
14.11683,0.6094233,5.313873,0
-2.0796595,2.0581882,3.1331797,1
2.8649032,-0.8415906,-3.513967,3
-2.423289,-0.5269337,11.226347,2
-0.3635719,2.4689972,8.900868,2
-1.9457415,-1.4748099,11.140163,2
12.705801,0.48497415,4.1200647,0
2.7713485,0.25540608,-2.7990232,3
-1.6508305,2.417952,3.7216344,1
12.6675005,1.8598919,5.869603,0
-1.5359913,1.6344498,9.59704,2
-1.5496281,2.4378486,3.878804,1
-2.8798733,2.1804464,2.9729462,1
-0.97550744,2.176292,9.51535,2
-2.0487356,0.55147505,10.874788,2
3.3985057,-0.53262216,-2.6912508,3
11.431796,-1.3301882,2.5103316,0
-1.687767,-1.7038492,11.017042,2
-3.5109148,-3.2725344,9.674008,2
0.403234,-0.8757895,-1.1342685,3
-0.37624323,1.2029806,9.07475,2
-0.23290011,2.5411053,8.706541,2
-1.812294,1.2398994,10.475051,2
5.032691,2.5540178,12.13989,4
1.6865753,0.14158496,-1.5425107,3
2.965278,0.5863142,-1.7199789,3
-2.2077324,-1.6003566,11.331833,2
-1.4821554,-1.3686569,11.055734,2
-3.2178934,0.6459034,5.2685165,1
-3.8052714,1.1028099,2.7359164,1
-3.4492326,0.94682026,4.7534113,1
11.045259,-1.1302096,2.5864856,0
-2.8319502,0.5071494,6.478585,1
2.3830073,0.8464237,-2.678311,3
1.3280133,-0.78068745,-2.113742,3
5.160293,0.9580163,14.171515,4
-3.5269299,1.1395365,3.4460585,1
5.3857927,1.8509016,13.125598,4
-3.0206726,2.0497615,2.3777752,1
-1.5406272,1.2983924,10.324505,2
-2.0327404,0.24988046,11.032255,2
-2.421136,-1.3403194,11.408415,2
-3.7420063,-0.29485732,5.901476,1
-3.3046832,0.94945574,4.8707705,1
-0.617896,2.1212788,8.009294,1
-0.027883291,-0.75687337,0.11457161,3
0.10117201,-0.61327803,-0.103044964,3
-2.895354,-1.5063394,9.045918,2
4.5512333,-0.12534748,-2.170751,3
-1.9941782,0.84815884,10.758114,2
4.391661,0.2524299,-1.8227448,3
-2.1071582,-1.4313108,11.291482,2
2.4259508,-1.3875185,-4.6899467,3
-2.416379,-1.3572607,11.408691,2
-1.2019542,1.9903977,9.713919,2
2.7557287,0.6464904,-2.1171992,3
2.8024645,-0.22224647,-3.14818,3
-3.1473012,-2.294271,9.605639,2
3.8920329,2.371999,12.016945,4
-1.5084565,1.3176787,10.293991,2
-0.10185987,-0.84417206,0.07076873,3
14.855255,1.2340238,5.9759555,0
-2.5043168,-2.012154,11.800849,2
-2.7546332,-1.3680439,9.055348,2
11.48233,-1.3640789,2.411527,0
1.8657379,0.18637648,-1.7623928,3
14.024353,1.7371606,5.076892,0
0.37670803,-1.4851947,-1.6452911,3
13.43418,1.8606443,5.0614877,0
-2.3850458,-1.9603503,11.637356,2
-3.6918685,0.75006425,4.7590337,1
-1.305046,1.8012204,9.924156,2
0.166704,2.2929344,8.367042,1
0.4246141,-1.1938927,-1.4376181,3
-3.2733817,0.074118346,6.1077094,1
5.0406203,-1.445554,-3.528033,3
-2.5281084,-1.2732562,9.096237,2
-0.2314111,-0.2893762,9.512788,2
2.7552152,-0.06109752,-3.1223497,3
5.0794587,2.503614,12.168468,4
3.1756663,1.3793321,13.360358,4
-1.8204255,1.2128389,10.538849,2
12.681641,0.14537327,7.08102,0
2.7670217,0.33828533,-2.9290442,3
8.931572,-2.867567,9.432583,0
-2.1474195,0.7415519,10.793198,2
0.45700428,-0.72518873,-1.1270107,3
-1.1826133,-1.4963255,10.857068,2
-1.9680656,-2.3116329,11.270038,2
-2.8091543,0.57931733,6.469781,1
-2.1244037,2.1058524,4.0815845,1
3.937773,3.105558,10.59252,4
-1.7565995,2.5844152,3.684467,1
-3.2109354,-2.6928985,9.762988,2
-2.6453207,-0.10406367,8.496038,2
-3.0386178,-0.9521953,8.821112,2
2.7103143,-0.77749,-3.518474,3
-1.7586907,1.8240525,5.686227,1
-1.9261143,0.96102834,10.694512,2
2.5354235,0.9689866,-2.1577125,3
-1.5769556,2.2367654,4.6303916,1
-2.3611348,-0.76461786,11.190926,2
1.9333551,0.41394004,-1.2024276,3
1.3804027,-0.6409709,-2.0793843,3
12.6328945,0.62694645,4.160443,0
-2.1832995,0.3446007,11.076947,2
2.867376,0.61145747,-1.8940965,3
-2.1224809,0.74709564,10.823028,2
3.9136362,2.320664,12.122343,4
-2.3276703,0.17641729,8.4433155,2
-2.7755826,0.99482083,5.717906,1
13.198879,1.730353,5.9923778,0
-0.6432875,2.0863442,9.284531,2
-2.7853045,-0.23887599,8.603126,2
4.723163,-1.849497,5.990594,1
-1.6495423,1.1369963,10.459956,2
13.463102,1.8173193,5.0271153,0
3.9470325,2.2932076,12.172729,4
-0.19207703,-1.8320106,-0.93728286,3
5.0842123,1.4155098,13.211654,4
13.299053,1.4150262,6.1697836,0
-0.23511189,2.202771,8.877849,2
10.416039,0.31156686,7.812384,0
-4.171096,-0.08663821,4.5699954,1
-3.7809904,1.1005563,2.633998,1
-3.0226464,0.26667374,6.2648907,1
-3.956712,0.6798782,4.21539,1
1.074833,-1.437866,-2.5540762,3
2.301624,2.553906,6.5353274,1
5.8811765,1.8528286,14.278738,4
3.964304,1.6323545,13.296272,4
5.371427,2.1481245,12.798062,4
-2.730662,-0.13545923,8.519125,2
-2.0894554,1.4789953,6.1439147,1
-3.4828389,1.4085706,3.7298074,1
5.3176064,2.0342267,12.932937,4
-3.290889,-2.0126083,9.338222,2
-1.8477485,-2.773659,11.112649,2
-3.315483,1.3507994,3.0150368,1
-1.5618919,2.4561696,3.83073,1
-3.0471992,-0.9907084,8.830351,2
-1.2065566,2.0305088,9.728565,2
0.48595238,2.4663608,8.0003195,1
-2.8044062,-0.21845378,8.455186,2
-2.022402,1.6792862,5.618155,1
-3.1647305,0.773459,5.1472735,1
4.637831,-0.18694438,-2.2617002,3
-0.21981558,-0.98823905,0.16804607,3
13.238191,1.7361168,5.972447,0
11.73373,0.71062535,7.0657463,0
-3.3461065,1.3801633,4.1051555,1
14.373936,1.3839806,5.1048822,0
-2.994698,1.2653948,5.0793753,1
-1.5019585,1.4164494,10.269534,2
-2.015335,1.9622469,4.961117,1
0.21804583,2.3685284,7.8818064,1
-3.073507,-1.4293267,8.999517,2
-2.265871,-0.5793633,11.256154,2
-2.62264,1.8524392,2.6181376,1
-2.909474,0.735745,5.1173253,1
-2.9915504,-1.4951065,9.0172615,2
-3.2597263,1.4473308,2.544364,1
11.653532,-1.4140315,2.5676181,0
2.212129,2.5291762,6.763185,1
0.9305076,-0.7403554,-1.6896058,3
0.5336409,-1.1249261,-1.2179879,3
-0.44125837,-1.6707981,-0.053926185,3
0.51098657,-0.33658046,-0.61566067,3
-2.9025238,-0.30143672,8.647319,2
3.286577,1.7464412,12.776344,4
-0.5653334,2.462541,9.084164,2
-3.018539,0.6099531,5.5755496,1
-1.8430343,0.35456592,10.811931,2
-3.7252724,0.43656838,4.705041,1
3.9759336,1.5217086,13.3940935,4
-2.9488966,1.4030397,4.9091907,1
1.315559,-0.1511451,-1.4465665,3
5.284557,1.2629515,13.962413,4
-2.1552348,0.6622276,10.893602,2
5.1714554,2.4251401,12.329921,4
-1.2335387,1.8923873,9.883552,2
-0.06590764,-0.81679565,0.042303775,3
4.8704824,-1.2145435,-3.2716753,3
-3.2499607,-2.4382477,9.603261,2
0.23136593,-0.5240471,-0.31812644,3
4.272071,2.7677615,11.477848,4
3.231419,-0.9898111,-3.1896775,3
-1.9996331,-3.402203,11.46926,2
14.58306,1.0893557,5.336286,0
5.698998,2.0762234,13.785852,4
2.754265,12.106356,5.764885,1
11.317857,0.64849037,7.455632,0
-2.6990283,-0.25867873,8.66365,2
11.627606,0.5115351,7.2195454,0
5.068377,2.5072901,12.150941,4
4.781922,0.4680316,14.773858,4
-2.043739,0.8474309,10.800062,2
-2.5171585,-1.4728847,9.215435,2
0.56293035,-0.5022956,-1.0225438,3
4.3171997,0.3170825,-1.7436708,3
11.023986,-1.4864889,3.6693537,0
2.5056038,0.79445803,-2.7958617,3
3.0938814,-0.5225508,-3.1434042,3
-1.4699789,0.96424407,8.319025,2
-2.6994946,1.8818946,2.6471555,1
-2.0653224,1.41314,6.5944934,1
-0.831455,2.182164,9.402943,2
11.334646,0.27143815,7.8453755,0
11.087412,0.6290602,7.6737995,0
-2.3612354,0.4818112,8.288523,2
-1.6532652,0.7853595,8.31209,2
-1.2504205,1.6292917,8.125651,1
-2.754577,-0.058995403,8.57918,2
5.2292876,2.3786488,12.467188,4
2.5793235,11.940489,5.944747,1
-2.2118945,-0.6507591,11.003268,2
-3.5092938,1.4306395,3.5860639,1
-0.2319317,-1.2511504,0.13025817,3
-1.4232379,1.3693016,10.223051,2
-1.5888282,1.276811,10.362173,2
11.883814,-1.6011164,2.4187655,0
3.1542017,-0.9868809,-3.347378,3
2.7424047,0.08169769,-3.2174997,3
-2.369123,-0.5549215,11.425911,2
4.9486823,-1.0252016,-3.0984488,3
1.5203261,-0.15039891,-1.9199741,3
-1.923257,2.346957,3.5837,1
12.777558,0.0983086,7.084874,0
-2.583378,-1.4742231,9.340479,2
0.12394643,-0.5443533,0.055794373,3
-2.3236234,2.0642228,3.904403,1
-3.4024334,0.55278504,5.770927,1
-1.6051621,2.4539595,3.7604954,1
-2.2587364,0.4847584,8.316244,2
-1.5843841,1.3475286,10.316632,2
-0.15763588,-1.7807279,-0.9136068,3
-1.4464462,2.3628693,4.3030133,1
-2.9321334,1.9628168,3.5356963,1
-2.9414766,1.7984877,3.048995,1
0.23645942,-1.476552,-1.2947916,3
-2.4850383,1.0283114,6.55287,1
11.417707,-0.3895977,8.260193,0
-1.5490295,0.7333422,10.552471,2
4.1740665,2.8247075,11.297346,4
4.429263,0.49196133,14.538919,4
-2.122609,-1.3553125,11.306145,2
-0.20083067,-1.0630685,0.1253706,3
14.36828,1.3716692,6.0339565,0
-3.5907707,0.34123656,5.3535943,1
-2.9076855,0.60162425,6.4393926,1
0.41195908,-1.2413424,-1.4562733,3
9.489304,-1.7415273,8.803998,0
12.626643,1.7351459,5.9373527,0
0.6585965,-1.1584522,-1.6746194,3
-3.027805,-0.9292434,8.89646,2
-1.0547918,-0.8523177,0.54373914,3
-2.648301,-0.29482505,8.598748,2
12.531055,0.0030561937,4.274569,0
-1.8141608,0.074201085,10.953611,2
-2.4153492,-2.9720335,12.136598,2
-1.6351701,1.3822591,10.345757,2
-2.573934,0.994303,6.2897267,1
-1.1840148,1.8744947,9.791235,2
1.0504547,2.4983487,7.673347,1
5.2890077,2.18597,12.774781,4
2.7492204,12.101653,5.7700286,1
5.2608547,1.5997845,13.390505,4
3.1649466,1.3943077,13.340234,4
-1.9337832,-2.3645294,11.244373,2
10.862043,1.308453,6.694876,0
3.0401301,-0.527668,-3.140481,3
11.466879,1.5576856,5.4647355,0
-3.6434069,0.50202525,4.7372646,1
-2.4441888,-1.2936302,11.413072,2
2.1943018,0.33838114,-3.7524667,3
-1.7250937,-1.3788036,11.168269,2
4.7579365,-0.19776201,-2.3216255,3
-1.5114783,1.3913413,10.272296,2
-2.879186,1.7612282,3.4293118,1
-2.1070764,1.710273,5.343004,1
-1.9212865,-0.43584207,10.999425,2
-2.5147393,-1.4218175,11.539323,2
3.3078597,-0.41492042,-2.5809455,3
0.048125796,1.9849203,8.562252,2
0.50929016,-0.88095844,-1.19819,3
12.612943,0.71580315,4.230554,0
12.686251,1.7371367,5.0856323,0
5.4248257,1.7742493,13.271959,4
10.634711,-1.7523543,4.33889,0
2.9308112,-0.97864985,-3.687692,3
-1.0150943,1.6381356,9.913656,2
1.491357,2.4684348,7.426703,1
0.4257115,-1.1757419,-1.4028467,3
-2.9394422,1.8192413,3.3150165,1
13.519599,1.5442827,5.7979155,0
4.8727646,1.2240043,13.529371,4
4.2691655,2.8061683,11.46772,4
-1.6478515,-1.8391508,11.0167465,2
2.751722,-0.77725327,-3.5386522,3
3.307064,-0.39369923,-2.589258,3
3.854193,1.3463056,13.809069,4
-2.578549,-1.4833853,9.203793,2
-0.24478738,-1.0928111,0.15623526,3
-0.90801555,0.005631825,10.337138,2
-2.2752883,-0.7448266,11.121221,2
-1.955054,1.4978856,6.6741652,1
-2.0904143,1.4441556,6.284595,1
1.214253,-0.04078125,-1.1300409,3
5.810608,0.9812889,11.639204,4
2.486901,0.34595048,-3.4528818,3
8.987445,-2.6966507,9.318557,0
-0.36209354,-1.9751034,-0.66135544,3
14.310202,1.3656348,5.9967732,0
14.514883,1.1174915,5.2055273,0
-2.478372,-2.3182604,11.957752,2
15.204507,1.1747056,5.9620547,0
12.677355,1.9327717,5.2018805,0
-1.489812,1.3782218,10.259413,2
5.1989613,2.4399781,12.394996,4
10.360212,0.22238311,7.8561254,0
-2.9475212,0.63743687,6.2400007,1
-2.1671062,0.40685233,11.008536,2
-2.9940903,-1.1121747,8.893829,2
-2.7747767,1.1073232,5.543276,1
-1.4758879,-0.97921777,10.671354,2
-2.9144366,0.36056983,6.1701694,1
-1.9756378,1.028424,10.727114,2
4.555036,0.113423504,-1.9875249,3
0.72894794,-1.1726393,-1.6395347,3
1.6285148,-1.32371,-3.0555294,3
0.9736846,-1.3438559,-2.3111947,3
0.51932,2.0002816,8.02261,1
2.9614463,0.6223147,-1.7053506,3
-2.4041471,-0.7892967,11.084108,2
-1.7523124,0.5046034,8.378743,2
3.0217,1.1408863,-0.50865245,3
-1.9952272,1.5456171,6.0093403,1
3.0282338,1.1128314,-0.6423601,3
-2.7243686,1.6672065,3.4550798,1
-2.8226278,0.47063425,6.4715905,1
-1.4893129,1.4015151,10.208475,2
-0.13343887,-0.8814542,0.14562523,3
2.7221143,-0.13958192,-3.3946364,3
-0.38150653,1.7311114,8.93156,2
5.2661138,2.1675456,12.910916,4
12.914623,-0.01943327,7.143864,0
2.2215786,-0.2503833,-2.57641,3
-3.1370625,0.15749033,6.1565123,1
-2.9935844,-1.3365453,8.95387,2
1.0176431,2.512021,7.6925583,1
4.622142,-0.17085622,-2.2445784,3
-1.6113855,2.411045,3.9626272,1
4.14717,1.4178289,13.526405,4
10.381768,0.19374588,7.8414216,0
-1.1935818,-0.8320394,0.5690172,3
13.613523,1.5218436,5.809323,0
-2.1525042,-1.7723895,11.302151,2
-3.1073694,-1.1146834,8.986134,2
11.437761,-0.114205,8.541537,0
3.0584075,-1.0781137,-3.290236,3
12.684387,0.51098216,4.1015263,0
5.024362,2.6062295,12.118987,4
-2.7647934,-0.31626815,8.652508,2
-0.90224725,2.3549647,9.426343,2
-1.6711932,1.46479,10.314305,2
3.7996619,0.6924742,-1.2627252,3
-2.185161,0.5055359,10.968051,2
-2.992943,-1.63688,9.110999,2
-3.6466262,0.22766964,4.881932,1
-1.7216914,1.8735001,5.614645,1
2.6560965,-1.008242,-3.6156301,3
-1.9611841,-1.1723287,11.168,2
11.196024,-1.6287795,3.8199446,0
-3.5801647,1.3589085,3.0276346,1
-2.7404187,-1.1751257,11.22118,2
-3.319111,0.88013303,4.8307476,1
5.4608436,1.7083542,13.3561535,4
-2.2613807,1.4214052,5.605717,1
-2.3919322,-2.0509663,11.69254,2
-2.4073553,-0.3462474,11.165112,2
11.159758,-1.6388459,3.8319416,0
9.022558,-2.5905056,9.237071,0
-0.36868256,-1.4172837,0.037633143,3
12.6277075,0.65196925,4.1849346,0
-2.6881905,-0.28483498,11.480147,2
-4.001742,0.6311223,4.209102,1
14.299877,1.3387753,5.9823484,0
11.495081,-1.3556211,2.493577,0
0.57084674,-0.49468797,-0.9139021,3
-2.7457,-0.8571556,8.8237915,2
3.1766057,1.4218841,13.307893,4
-2.5120218,-1.8767046,12.079107,2
-1.9632648,-1.325192,11.174827,2
10.852496,1.1948926,6.859361,0
2.5651796,11.926588,5.959032,1
-2.755316,1.4622365,2.3423047,1
-0.9482509,1.7782006,9.812564,2
11.426248,-1.5800507,3.4187348,0
1.147507,-0.2027375,-1.4210999,3
2.8146276,0.4650079,-2.5368361,3
0.5293522,-0.6698302,-1.1773037,3
-2.317861,0.52201515,11.073045,2
-2.565288,1.8467872,4.0665026,1
-1.0930351,1.5270604,9.980149,2
-0.74830896,-0.21857806,10.199734,2
-2.8683517,1.1053747,5.529949,1
-2.297723,0.36690122,11.117535,2
-3.3850474,0.94018805,4.799787,1
-2.8190022,1.2845505,5.2381024,1
-2.2426572,2.224066,3.2536407,1
0.75365406,-0.3610027,-1.0844979,3
12.776416,0.6587136,6.7393064,0
-3.1177182,1.9098287,2.8409586,1
-1.2430543,2.1629186,9.874105,2
-3.2477713,1.6115053,2.8650327,1
-3.250612,-2.264862,9.509314,2
12.80101,1.9614729,5.1831,0
3.7262433,2.2198417,12.423814,4
-1.2907007,1.8995298,9.886211,2
-0.23837139,2.1649458,8.883344,2
-1.7195729,1.173442,10.437577,2
-2.3227446,0.3244107,10.982973,2
-0.4965511,2.3190324,9.034153,2
4.203597,1.4535354,13.339633,4
3.984643,2.3773959,11.993482,4
5.4363165,1.8450954,13.151586,4
-2.2320743,0.5589796,8.321679,2
-3.7688444,1.2245004,3.2246027,1
13.455064,1.5512534,5.893936,0
4.3582315,1.0785135,13.805836,4
-1.1765492,1.5837027,8.133364,1
1.4152912,-0.6333955,-2.1326017,3
4.2845497,1.2151823,13.638303,4
-1.2050313,-0.8293928,0.57494926,3
-3.9771261,-0.04971105,4.7437186,1
-2.4096205,-2.8055873,12.100461,2
-2.4275894,-0.4496111,11.193847,2
-1.8058805,1.2412269,10.502059,2
4.557598,2.7006395,11.8940735,4
2.4770093,0.8945582,-2.6114345,3
-2.6306212,-0.09359137,8.514892,2
12.6194315,1.8837239,5.876334,0
-2.428188,-0.17427471,11.108489,2
-3.7903008,0.77630025,4.2037406,1
0.13769382,-0.54404664,0.08174061,3
-1.3630136,1.8154159,9.938407,2
5.3333263,1.4702599,13.655276,4
-3.6115932,0.2843635,4.915318,1
-0.25162205,-1.068736,0.15559617,3
0.86202693,-0.017582752,-0.5745218,3
-1.9125314,0.9557886,10.711373,2
1.0835798,0.3629067,-0.024084367,3
-2.3632038,2.3018339,3.976794,1
-2.073445,0.53684336,10.887414,2
4.4607673,0.2312647,-1.8615584,3
2.7685122,-0.65096545,-3.483008,3
-2.2677937,2.173713,3.259213,1
2.814627,0.6150131,-2.3293076,3
12.684638,0.13924503,7.0774903,0
2.7086637,0.037205793,-2.989082,3
2.8844552,1.0299735,-1.1591629,3
-2.5870404,-1.8600986,11.468889,2
-2.0018768,0.55431587,10.900109,2
5.146819,2.3604755,12.343297,4
-2.2334929,-0.6754467,11.268528,2
-2.6565728,2.1297028,4.257168,1
14.025958,1.7630856,5.0932097,0
2.955589,1.043381,-1.0538573,3
-3.2924547,-2.3137913,9.541672,2
2.815967,-0.15762018,-3.1334493,3
4.338622,0.3133943,-1.7522097,3
4.416925,0.5402703,14.481921,4
-2.7946448,-0.27855814,8.519625,2
-1.7417197,0.73112196,8.307322,2
12.584042,1.8611333,5.8147025,0
-3.127082,-1.5843141,9.102839,2
4.382375,0.30379716,-1.7739073,3
2.8236642,0.57952845,-2.3824782,3
-0.95380044,2.1190977,9.44952,2
3.9487684,2.389631,12.002563,4
-2.7498736,1.7963232,2.7150607,1
-2.3589725,2.2154372,2.857663,1
0.47514808,-0.7091509,-1.1475327,3
-2.1409676,-1.8788857,11.355814,2
5.869861,1.1125264,10.848668,4
-0.9850464,2.2076023,9.513919,2
-2.026394,0.914339,10.787196,2
2.5950768,0.9735132,-1.9369419,3
-2.4388716,2.1231577,4.334201,1
-2.376506,0.343736,11.190495,2
2.75708,0.39081377,-2.950429,3
4.1459002,2.35459,11.933971,4
5.2280307,1.0551043,14.171743,4
2.749615,0.7614921,-2.439799,3
-4.3235564,0.28902903,4.0196795,1
-4.1960306,0.8607322,2.495602,1
11.859816,0.2577054,7.455383,0
-3.7284598,0.9513065,3.7646964,1
-2.7265165,-1.1434407,11.043997,2
-2.892391,1.8320755,3.2592828,1
-3.1321466,-1.7387552,9.178054,2
4.19972,0.41416255,-1.622348,3
-2.2848816,2.1684356,2.905233,1
13.856983,1.5193527,6.019687,0
-1.5785096,1.3237864,10.33089,2
-3.4390824,1.385836,2.886787,1
-1.5406245,2.2523491,4.604508,1
-2.646623,1.4563851,2.469607,1
-1.2113258,2.0024471,9.691437,2
-2.3720834,2.2986608,4.0688314,1
-0.41672722,-1.7081003,-0.040088437,3
3.9032767,2.2826579,12.232742,4
3.1745524,1.3700447,13.375479,4
-3.2975385,1.4619017,2.8159018,1
-2.1290932,-1.4800336,11.3201275,2
-2.9053211,0.7167213,5.1071963,1
-2.974739,-0.6366743,8.684814,2
-1.9291102,-2.42264,11.269272,2
9.502588,-1.7220637,8.791512,0
2.9265373,-0.036825303,-2.7639623,3
-1.4736365,2.1334765,4.7980404,1
-2.2076051,-1.5882329,11.362417,2
-1.1171464,1.8127887,9.947931,2
-2.474082,-0.1546376,11.254145,2
-1.5965987,2.4499226,3.789897,1
2.9770381,1.1808908,-0.3021115,3
5.3011,2.0197718,12.973172,4
5.5995674,2.1581457,13.570835,4
2.8754482,1.0519528,-1.4695126,3
-2.7401776,-3.6217284,11.592394,2
3.0243964,1.109495,-0.624835,3
-2.8534095,0.06531726,7.8360853,2
2.036585,0.4620588,-1.3108586,3
1.1463658,2.5851738,7.8945,1
11.378803,-1.574285,3.5648358,0
-4.1685467,0.49141955,4.1763234,1
-2.0185738,-1.4179475,11.241083,2
11.343114,0.29350322,7.820579,0
-0.2509624,2.2810295,8.843536,2
2.1304975,-0.31911603,-2.467845,3
-2.8110268,-0.18695688,8.554639,2
-2.9895363,0.3034342,6.396211,1
-2.1954582,0.37632492,11.06434,2
-2.566699,-1.3114415,9.143671,2
-2.9172873,1.0677325,5.5480337,1
-3.5291095,0.2286201,5.345875,1
12.613841,0.68485194,4.230249,0
-0.43634504,-2.306299,-1.0173519,3
14.022136,1.6604707,5.099816,0
4.557031,-0.0011262053,-2.07992,3
-1.7963195,2.5902984,3.6214232,1
5.1170917,-1.7061497,-3.7973776,3
-2.0073898,0.8719125,10.787467,2
0.7832881,-0.8359844,-1.5450872,3
-3.3167603,1.2799084,4.3633375,1
-1.6113437,1.2236348,10.397261,2
-2.3051498,-1.5001657,11.343265,2
-0.26480174,2.6024635,8.715479,2
-1.9738533,0.96344465,10.739213,2
2.4883866,0.92006713,-2.5796492,3
4.5894904,-0.08607411,-2.1648266,3
-2.4316409,-0.59734225,11.200671,2
-3.197722,1.8653249,2.3657713,1
-3.1104815,-2.8486612,10.914281,2
13.598754,1.9029238,5.0954833,0
14.0457,1.6884325,5.093946,0
2.3739533,-0.18381974,-4.0024033,3
-3.097336,-1.3876003,8.980282,2
4.0801663,1.5367589,13.426383,4
-3.243861,-2.2854815,9.533975,2
-2.3777742,2.1042187,2.7960048,1
2.8077717,0.58794194,-2.4370608,3
3.8516865,0.6680161,-1.2817864,3
2.8050616,0.7151397,-2.2228417,3
0.8972106,0.02296341,-0.51704067,3
12.763403,1.965506,5.178698,0
-2.1291394,0.5478507,10.90129,2
-1.3070856,1.2029833,10.26944,2
5.2965198,2.0169022,12.968937,4
5.1471677,1.6144298,13.078292,4
-1.6855316,1.2856562,10.398375,2
2.5775852,11.938933,5.9464927,1
-2.9027226,2.0318995,3.4753819,1
-1.1886564,2.2757008,9.811425,2
4.4335165,2.8451056,11.621487,4
-3.5942428,1.099175,3.8908892,1
-4.1336637,0.7620309,3.3859148,1
0.28325292,-1.9113191,-1.9142913,3
-3.4363508,0.9478881,4.7696123,1
-3.3251057,-2.1568618,9.470306,2
5.434934,1.874805,13.13103,4
-3.034724,-1.4771521,9.006496,2
3.0291228,1.1026531,-0.6394171,3
13.182357,1.7592697,5.982475,0
-1.678452,-0.75628924,10.893124,2
1.1348311,-0.8345893,-2.035928,3
1.3203152,-0.9163067,-2.3832505,3
2.4546292,0.48881745,-3.3520215,3
1.9906316,-0.1272705,-4.474987,3
1.1726434,-1.0218627,-2.0138636,3
13.081444,1.9954251,5.161391,0
-3.082402,1.5251538,4.22143,1
-1.5240091,2.5278206,3.8625057,1
-2.913301,1.7934247,3.393158,1
2.177491,0.21927583,-3.8986256,3
0.4569459,-0.7444251,-1.1385461,3
11.307885,0.67298853,7.3953104,0
5.3369074,1.6816168,11.677788,4
-1.9094439,-0.98002434,11.053954,2
-2.9830506,2.316975,2.5898607,1
2.987816,-0.49630138,-3.2465308,3
2.7418303,0.2536404,-2.9139335,3
0.40724868,-1.1755852,-1.4153666,3
-1.6556643,1.2809111,8.127388,2
11.629083,0.24579415,7.5048275,0
-2.6785564,-1.1439956,8.965141,2
-2.860472,1.8959839,3.2711215,1
-2.829211,1.1134771,5.644314,1
11.60593,-1.3802884,2.568568,0
12.015191,0.24420124,7.3469543,0
-0.08899386,-0.81136334,0.09272216,3
-2.4369874,0.3626822,11.223796,2
-1.6211001,2.3865874,4.197569,1
2.42719,0.4015078,-3.3608437,3
13.9635515,1.365628,5.2125673,0
-2.4419296,-2.9552672,12.215459,2
4.3732023,0.28508317,-1.7861742,3
-0.53232205,-2.176221,-0.59112924,3
-2.672749,0.5383362,7.6129837,1
0.012187351,-0.7904094,-0.32554483,3
3.207875,1.3271308,13.444089,4
3.9150991,3.130629,10.546754,4
-4.175849,0.5606743,3.7347534,1
3.0184562,1.0451399,-0.8480582,3
-3.7213767,1.0767933,3.8656929,1
14.920261,0.6934489,5.233497,0
2.7481744,-0.7422563,-3.5716865,3
-0.9965325,1.7654061,9.872512,2
-0.8725326,2.1781633,9.446893,2
3.8662372,1.0473883,14.113966,4
-1.8693413,0.80968064,10.710494,2
-1.2922082,1.8912811,9.87962,2
2.830735,-0.22613288,-3.195614,3
4.293668,0.4951149,14.45536,4
-1.5833856,2.4242945,4.215021,1
4.362234,1.1038918,13.779858,4
-0.9598805,-0.10066621,10.411995,2
1.130117,-0.5504185,-1.7726611,3
12.644349,0.59506476,4.13826,0
-3.3775482,-2.9217122,9.724996,2
10.637127,-1.7432778,4.3243804,0
14.423825,1.0433905,5.279149,0
-0.75714546,-0.25791207,10.204998,2
-3.420673,-1.9557753,9.247643,2
-1.7104628,-1.8574818,11.1745405,2
13.926205,1.7842252,5.0759544,0
-0.16465005,0.3760099,9.258167,2
-1.8705359,-2.5631344,11.173718,2
-1.2659281,-0.8151444,0.590769,3
-1.8272082,-1.8714277,11.086259,2
-3.139121,1.5412203,3.0089457,1
-1.7389129,1.3097585,8.040868,2
-3.6918418,1.3681053,1.7422394,1
5.0471683,-1.4504001,-3.5394742,3
-2.9017541,-1.6557046,12.231973,2
-2.5165973,0.28313798,11.251692,2
-1.9534609,-2.2982044,11.363421,2
12.117188,-0.9791911,8.86203,0
1.4620492,-0.66525346,-2.3242447,3
-0.7610896,-0.363174,10.23056,2
2.9485679,-0.46620673,-3.2925088,3
-3.2043736,-2.734841,11.44989,2
12.552451,0.09289999,4.278766,0
-3.31443,-3.586658,9.76079,2
-3.52826,1.5958409,3.3797154,1
3.5956662,-0.8917578,-2.9347177,3
-1.6204193,-1.9035434,10.908444,2
2.9402795,-0.5828697,-3.369321,3
13.472396,0.059801355,6.9832673,0
3.8182003,0.66691244,-1.2766273,3
3.730628,0.7995095,-1.1481831,3
-0.040417023,-0.85797906,-0.29565188,3
5.875109,0.9909938,11.38686,4
4.758173,-0.8232543,-2.8904872,3
0.40296632,-1.4957505,-1.6653575,3
2.864524,-0.33603263,-3.2938962,3
