,author,author_href,description,number_of_user_opinions,number_of_user_ratings,number_of_discussions,Kategoria,Format,Cykl,Tytuł oryginału,Wydawnictwo,Data wydania,Data 1. wyd. pol.,Data 1. wydania,Liczba stron,Czas czytania,Język,ISBN,Tłumacz,Ekranizacje,number_of_people_read,number_of_people_has,number_of_people_favorite,number_of_people_wants_to_read,number_of_people_wants_as_gift,number_of_people_currently_read,tags,rating_10,rating_9,rating_8,rating_7,rating_6,rating_5,rating_4,rating_3,rating_2,rating_1,url,Inne,author1,author_href1,Seria,author2,author_href2,author3,author_href3,author4,author_href4,author5,author_href5,author6,author_href6,author7,author_href7,author8,author_href8,author9,author_href9,author10,author_href10,author11,author_href11,author12,author_href12,author13,author_href13,author14,author_href14,author15,author_href15,author16,author_href16,author17,author_href17,author18,author_href18,bestseller,description_length,is_top_author
312,John Green,https://lubimyczytac.pl/autor/32136/john-green," Porównywany z przełomowym ""Buszującym w zbożu"" J.D. Salingera literacki debiut Johna Greena to powieść o myślących i wrażliwych młodych ludziach. Zbuntowanych, szukających intensywnych wrażeń i odpowiedzi na najważniejsze pytania: o miłość, która wywraca świat do góry nogami, o przyjaźń, której doświadcza się na całe życie.Niezapomniana opowieść o odkrywającym życie Milesie zakochanym w szalonej, zbuntowanej Alasce, dzięki której odnalazł Wielkie Być Może – czyli najintensywniejsze i najprawdziwsze doświadczenie rzeczywistości. ",999,9635,1,23,2,4572,Looking for Alaska,Bukowy Las,2023-07-12,2007-02-01,2011-01-01,320.0,5  godz. 20 min.,polski,9788380746343,Anna Sak,,13462,3389,1459.0,7066,269.0,313.0,literatura amerykańska&młodość&życie,1332,1500,2186,2297,1355,545,219,132,38,31,https://lubimyczytac.pl/ksiazka/5073627/szukajac-alaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,535,0
314,Holly Black,https://lubimyczytac.pl/autor/6084/holly-black," Krwawa zbrodnia na zawsze odmienia los trzech sióstr. Zostają porwane do świata elfów, bajecznego Elysium. Upływa dziesięć lat; Jude pragnie za wszelką cenę odnaleźć swoje miejsce w krainie elfów – lecz dumni elfowie gardzą śmiertelniczką, a wzgardliwszy od innych jest książę Cardan, najmłodszy i najokrutniejszy z potomków Najwyższego Króla.By zdobyć pozycję na Dworze, musi rzucić Cardanowi wyzwanie – a następnie ponieść konsekwencje.Jude poznaje labirynt intryg i ułudy, odkrywa własną przebiegłość i to, że zdolna jest zadać ból, a nawet śmierć. Gdy za sprawą zdradzieckich knowań elfowym dworom zagraża niebezpieczeństwo pogrążenia się w chaosie krwawej wojny, Jude gotowa jest narazić życie, by ocalić siostry i Królestwo.Pierwsza część trylogii o podstępach i żądzy władzy, czarach i magii – razem z Jude odkrywamy misterną sieć elfowych intryg. ",1298,9871,0,7,2,2992,The Cruel Prince,Jaguar,2018-09-19,2018-01-01,2018-01-02,424.0,7  godz. 4 min.,polski,9788382662702,Stanisław Kroszczyński,,11868,2395,572.0,5822,,419.0,dziewczyna&fantasy&fantasy dla młodzieży&literatura amerykańska&literatura dla młodzieży&literatura fantasy&nadprzyrodzona moc&porwanie,1059,1332,2561,2559,1392,521,234,114,56,43,https://lubimyczytac.pl/ksiazka/4856796/okrutny-ksiaze,#0 Top 100 1 nagroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,856,0
316,Viktor E. Frankl,https://lubimyczytac.pl/autor/31692/viktor-e-frankl," Człowiek w poszukiwaniu sensu Viktora E. Frankla to jedna z najbardziej wpływowych książek w literaturze psychiatrycznej od czasu Freuda. Zaczyna się od długiego, suchego i głęboko poruszającego osobistego eseju o pięcioletnim pobycie Frankla w Auschwitz i innych obozach koncentracyjnych i jego wysiłkach w tym czasie, by znaleźć powody do życia. Druga część książki opisuje metody psychoterapeutyczne, które Frankl opracował jako pierwszy na bazie swoich doświadczeń z obozów. Freud uważał, że życiem człowieka rządzi popęd seksualny i pokusy. Frankl z kolei wierzy, że najgłębszym popędem człowieka jest poszukiwanie sensu i celu. Logoterapia Frankla zatem bardziej przystaje do zachodnich religii niż freudeowskiej psychoterapii. ",1000,9778,0,4,2,4572,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,Czarna Owca,2019-12-31,2011-03-01,2004-10-13,224.0,3  godz. 44 min.,polski,9788381433563,Aleksandra Wolnicka,,12046,1907,332.0,12328,104.0,492.0,poszukiwanie sensu życia&obóz koncentracyjny&psychoterapia&logoterapia&pamiętniki austriackie&literatura austriacka,1176,2064,3054,2290,824,240,66,45,12,7,https://lubimyczytac.pl/ksiazka/4924482/czlowiek-w-poszukiwaniu-sensu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,735,0
317,Anna Todd,https://lubimyczytac.pl/autor/106068/anna-todd," Największy fenomen książkowy ostatnich lat.Powieść, która doczekała się miliarda odsłon w serwisie Wattpad.Życie Tessy można podzielić na to, co zdarzyło się przed poznaniem Hardina, i na to, co zdarzyło się później.Kiedy Tessa zaczyna studia, jej życie wydaje się idealnie poukładane: chce spełnić marzenia o pracy w wydawnictwie i jak najszybciej połączyć się z ukochanym Noah, który czeka na nią w rodzinnym mieście.Ale spotkanie Hardina, który wydaje się jej całkowitym przeciwieństwem, wywróci jej życie do góry nogami. Hardin jest arogancki, zbuntowany i w niczym nie przypomina troskliwego Noah. Ale to on budzi w Tessie uczucia, jakich dotąd nie zaznała.Film w kinach od 12 kwietnia. ",1037,9676,0,24,2,48,After,Znak,2019-04-03,2015-01-26,2014-10-21,656.0,10  godz. 56 min.,polski,9788324056484,Agnieszka Myśliwy,After (2019),13440,2024,845.0,4399,164.0,227.0,,1812,1114,1815,1801,1292,692,421,329,175,226,https://lubimyczytac.pl/ksiazka/4878435/after-plomien-pod-moja-skora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,693,0
319,Mark Twain,https://lubimyczytac.pl/autor/6103/mark-twain," Klasyka literatury młodzieżowej w nowym wydaniu.Poznajcie Toma Sawyera, największego urwisa w historii Ameryki!Tom jest sierotą z miasteczka nad rzeką Mississippi, gdzie mieszka wraz z przyrodnim bratem i ciotką Polly, która ma z nim prawdziwe urwanie głowy. Chłopiec ciągle wpada na jakiś pomysł, który wywraca do góry nogami życie najbliższej okolicy. Wyjadanie konfitur, wagary, ucieczki, włóczęgi po cmentarzach, pirackie przygody, poszukiwanie skarbu w podejrzanym towarzystwie, bójki i tym podobne ekscesy wpisują się na długą listę „przestępstw” głównego bohatera powieści Marka Twaina.Przeżyjcie wraz z tym chłopcem o dobrym sercu i wyjątkowo niespokojnej naturze mnóstwo wspaniałych, czasem niebezpiecznych przygód, w tym także tę największą, która czeka i Was – dorastanie… ",463,9276,0,23,2,3469,The adventures of Tom Sawyer,Kropka,2022-11-16,1949-01-01,1992-01-01,272.0,4  godz. 32 min.,polski,9788367406871,Anna Bańkowska,Przygody Tomka Sawyera (1938),15929,2228,281.0,1369,,,,334,484,1071,2766,2263,1421,362,358,83,134,https://lubimyczytac.pl/ksiazka/5046886/przygody-toma-sawyera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,785,0
321,Victoria Aveyard,https://lubimyczytac.pl/autor/104005/victoria-aveyard," – Mare Molly Barrow, urodzona siedemnastego listopada 302 roku Nowej Ery, córka Daniela i Ruth Barrowów – recytuje z pamięci Tyberiasz, streszczając moje życie. – Nie masz zawodu i w dniu następnych urodzin masz wstąpić do wojska. Chodzisz do szkoły nieregularnie, osiągasz słabe wyniki i masz na swoim koncie wykroczenia, za które w większości miast trafiłabyś do więzienia. Kradzieże, przemyt, stawianie oporu podczas aresztowania to zaledwie początek listy. Ogólnie rzecz biorąc, jesteś biedna, nieokrzesana, niemoralna, mało inteligentna, zgorzkniała, uparta i przynosisz hańbę swojej wiosce i królestwu. […]– A mimo to jest w tobie coś więcej. – Król wstaje, ja zaś przyglądam się z bliska jego koronie. Jej końce są nieprzeciętnie ostre. Jak sztylety. – Coś, czego nie mogę pojąć. Jesteś jednocześnie Czerwoną i Srebrną. Ta osobliwość pociąga za sobą potworne konsekwencje, których nie jesteś w stanie zrozumieć. Co zatem mam z tobą począć? ",1151,9436,0,7,2,709,Red Queen,Moondrive,2015-02-18,2015-02-18,2015-03-26,440.0,7  godz. 20 min.,polski,9788375153323,Adriana Sokołowska-Ostapko,,12493,3247,1133.0,9562,384.0,331.0,Young Adult,1244,1368,2330,2126,1248,606,276,147,49,42,https://lubimyczytac.pl/ksiazka/242094/czerwona-krolowa,#0 Top 100 1 nagroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,948,0
322,Maria Krüger,https://lubimyczytac.pl/autor/6371/maria-kruger," Najpopularniejszą polską powieścią przygodową dla dzieci 7-9 letnich jest urocza książka Marii Kruger zatytułowana Karolcia. Powieść jest wpisana do podstawy programowej Ministerstwa Edukacji Narodowej jako lektura obowiązkowa dla uczniów klasy drugiej szkoły podstawowej.Książka opowiada o przygodach ośmioletniej Karolcia i jej rówieśnika i przyjaciela Piotrusia. Karolcia znajduje cudowny koralik, który ma tę czarodziejską właściwość, że spełnia każde życzenie dziewczynki. Kiedy Karolcia i Piotr odkrywają magiczne działanie zaczarowanego koralika, decydują, że wykorzystają ją by pomagać innym, uczynić świat lepszym, a także… żeby spełnić swoje najśmielsze marzenia. Ale rzeczywistość szybko ich zaskoczy. Pochopnie wypowiadając nieprzemyślane do końca życzenia, Karolcia prowokuje liczne kłopotliwe sytuacje – a to komiczne, a to niebezpieczne, takie, z których bardzo trudno wybrnąć. Na dodatek, czarowny koralik przyciąga niebezpiecznego intruza – podstępną i pomysłową czarownicę Filomenę. Dzieciom nie będzie łatwo poradzić sobie z jej zasadzkami.Emocjonujące, często zabawne przygody Karolci i Piotra dostarczą dzieciom nie tylko rozrywki. Dla bohaterów powieści - a także dla czytelników, perypetie z czarodziejskim koralikiem stają się prawdziwą lekcją życia; uczą ich odpowiedzialności za decyzje i czyny, a także sztuki planowania i przewidywania skutków własnych działań.Pełna humoru i mądrości powieść Marii Kruger cieszy się od pierwszego wydania – czyli już od ponad pięćdziesięciu lat, niemalejącą popularnością. Dla pokoleń młodych czytelników Karolcia jest jedną z najlepiej rozpoznawalnych postaci literackich. Stałą się ikoną polskiej kultury dziecięcej, do tego stopnia, że niejedna młoda mama nazwała swoją córeczkę Karolcią. Na prośbę tysięcy wielbicieli Karolci, Maria Kruger napisała w 1970 roku drugą część przygód swojej bohaterki, Witaj Karolciu! Ta nowa książka dla dzieci szybko stała się bestsellerem i do dzisiaj gości w każdej księgarni dla dzieci. Zarówno Karolcia, jak Witaj Karolciu! są doskonałymi prezentami na Dzień dziecka, na urodziny, na Mikołajki czy na Boże narodzenie. ",621,9174,0,22,2,4572,,Siedmioróg,2008-01-01,1970-01-01,,133.0,2  godz. 13 min.,polski,9788371624575,,,16332,1597,430.0,500,,,literatura dziecięca,561,831,1139,2801,1739,1331,282,319,58,113,https://lubimyczytac.pl/ksiazka/35397/karolcia,,,,Kanon Lektur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2121,0
323,Justyna Kopińska,https://lubimyczytac.pl/autor/111260/justyna-kopinska," Nowa książka najczęściej nagradzanej dziennikarki 2015 roku.W zbiorze znajduje się reportaż o dręczonych nieletnich pacjentach szpitala psychiatrycznego w Starogardzie Gdańskim („Oddział chorych ze strachu”),tuszowaniu przez policję najtrudniejszych spraw związanych z zabójstwami („Ten trup się nie liczy”) oraz – nigdy niepublikowana – rozmowa z żoną Mariusza Trynkiewicza osadzonego w ośrodku specjalnym w Gostyninie, zabójcy czterech chłopców. Z reportaży Kopińskiej wyłania się obraz nieskutecznego wymiaru sprawiedliwości i ludzi pozostawionych z poczuciem krzywdy. Po publikacji jej tekstów przestępcy trafiali do więzienia, a w prawie wprowadzano zmiany dotyczące bezpieczeństwa w instytucjach zamkniętych dla dzieci. ",1140,9492,0,42,2,4572,,Świat Książki,2017-05-08,2016-01-01,,234.0,3  godz. 54 min.,polski,9788380314726,,,11765,2267,237.0,6067,,190.0,manipulacja&Polska&poszukiwanie prawdy&przemoc fizyczna&przemoc psychiczna&przestępstwo&reportaż&szpital psychiatryczny&Mariusz Trynkiewicz&Gostynin&samobójstwo&Starogard Gdański&zakład karny&więzienie&gwałt&pedofilia,921,2023,3771,2081,540,98,30,13,8,7,https://lubimyczytac.pl/ksiazka/4629944/polska-odwraca-oczy,#0 Top 100 1 nagroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,727,0
324,Eliza Orzeszkowa,https://lubimyczytac.pl/autor/6993/eliza-orzeszkowa," Pod koniec XIX wieku nad Niemnem wciąż słychać echa pięknej przeszłości, ale teraźniejszość pozostawia wiele do życzenia. Na pierwszym planie wraz z letnią przyrodą rozkwita miłość panny z dworu i chłopaka z zaścianka.Lektura wraz opracowaniem to znakomita pomoc i inspiracja dla uczniów oraz nauczycieli. Tekst opatrzono wskazówkami interpretacyjnymi i hasłami ułatwiającymi nawigację po książce – dzięki nim łatwo znaleźć potrzebny w trakcie omawiania lektury fragment, zgromadzić materiały do wypracowań i ustnych wypowiedzi, zapamiętać najważniejsze informacje i utrwalić znajomość lektury. Zamieszczone na końcu książki opracowanie podporządkowano podstawie programowej. Zawiera ono ciekawy biogram autora, streszczenie, mapę mentalną, najważniejsze zagadnienia omawiane na lekcjach, a także wiele inspirujących informacji, podpowiedzi i zadań, dzięki którym czytanie lektury staje się twórczą przygodą ",568,9164,0,18,2,4572,,Wydawnictwo SBM,2020-02-13,1954-01-01,,400.0,6  godz. 40 min.,polski,9788380599567,,,14866,2548,477.0,1833,,124.0,,493,698,968,2172,1606,1305,529,725,246,422,https://lubimyczytac.pl/ksiazka/4929358/nad-niemnem,,,,Lektura z Opracowaniem - Wydawnictwo SBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909,0
327,Przemysław Piotrowski,https://lubimyczytac.pl/autor/111252/przemyslaw-piotrowski," Igor Brudny to twardy warszawski glina, który woli nie wracać do swojej przeszłości. Tym razem może jednak nie mieć innego wyjścia.Zielona Góra. Mężczyzna bliźniaczo podobny do Brudnego jest poszukiwany w sprawie wyjątkowo brutalnego morderstwa. Komisarz musi wrócić do rodzinnego miasta, by oczyścić się z podejrzeń i rozwikłać tajemnicę swojego pochodzenia.Na miejscu działa już zespół śledczych dowodzony przez inspektora Romualda Czarneckiego. Brutalność mordercy nie pozostawia wątpliwości – to dopiero początek. Obecność Brudnego dodatkowo komplikuje całą sprawę. Czarnecki jest przekonany, że komisarz może okazać się kluczem do złapania sprawcy. Ale czy może mu zaufać? ",1693,9497,1,20,2,1505,,Czarna Owca,2020-05-06,2020-05-06,,461.0,7  godz. 41 min.,polski,9788381432979,,,10996,1184,187.0,4423,,146.0,kryminał&literatura polska&manipulacja&mistyfikacja&obsesja&policjant&polski kryminał&seryjny zabójca&śledztwo&Zielona Góra,962,1464,3163,2456,879,295,105,94,51,28,https://lubimyczytac.pl/ksiazka/4913941/pietno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,679,0
328,Frances Hodgson Burnett,https://lubimyczytac.pl/autor/16252/frances-hodgson-burnett," Zachwycająca i wzruszająca powieść o szlachetności, która potrafi przetrwać najcięższe próby.Siedmioletnia Sara Crewe trafia prosto z Indii do londyńskiej pensji panny Minchin. Dziewczynce rozpieszczanej przez samotnego ojca ma i tutaj nie zbywać na niczym. Traktowana jest jak księżniczka. Przełożona pensji, będąc pod wrażeniem fortuny kapitana Crewe, pozwala jej na dużo więcej niż innym uczennicom, a kiedy dowiaduje się jeszcze, że jej pupilka ma stać się w przyszłości właścicielką kopalni diamentów, jej zachwyt nie ma granic. Choć z drugiej strony nic nie potrafi zmienić niechęci, jaką w głębi serca czuje do dziewczynki.Dlatego też, gdy kopalnie okazują się mirażem, jej zawód nie ma granic i panna Minchin postanawia zamienić swoją ""wzorową uczennicę"" w posługaczkę i to tylko dlatego, że wyrzucenie dziewczynki na bruk mogłoby źle wyglądać.Z kolei Sara, która nawet będąc nieprawdopodobnie bogatą, zachowywała szlachetność i skromność, wykazuje niezwykły hart ducha i walczy, by w najbardziej upokarzających sytuacjach nie zatracić tego, co uważa za ważne. Wciąż stara się zdobywać wiedzę i pomagać potrzebującym. I choć czasami jest bardzo trudno, właśnie wtedy zachowuje się jak prawdziwa księżniczka. ",679,9028,0,22,2,4572,A Little Princess,Wydawnictwo MG,2021-04-14,1971-01-01,1905-01-01,448.0,7  godz. 28 min.,polski,9788377797044,Józef Birkenmajer,,14086,3349,1081.0,1986,,76.0,,1086,1489,1949,2848,905,534,82,101,13,22,https://lubimyczytac.pl/ksiazka/4957894/mala-ksiezniczka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1217,0
330,Virginia Cleo Andrews,https://lubimyczytac.pl/autor/30861/virginia-cleo-andrews," Rodzeństwo przez lata żyje zamknięte na poddaszu, pod czujnym okiem okrutnej i przesądnej babci. ""Kwiaty na poddaszu"" to jedna z najsłynniejszych amerykańskich powieści.Na szczycie schodów kryją się cztery sekrety. Jasnowłose, piękne, niewinne i walczące o przetrwanie… Byli wspaniałą rodziną - radosną i beztroską - dopóki ich szczęścia nie zburzyła wielka tragedia. Teraz, aby mogli odziedziczyć rodzinny majątek, który ma zabezpieczyć ich przyszłość, dzieci muszą się ukrywać przed światem, jakby nie istniały. Żyją na ostatnim piętrze ogromnej rezydencji należącej do ich babci, regularnie zapewniani przez ukochaną mamę, że izolacja potrwa tylko chwilę. Jednak gdy trudne do zniesienia dni zmieniają się w niekończące się miesiące i lata, Cathy, Chris, Cory i Carrie uświadamiają sobie, że są zdani na łaskę okrutnej i przesądnej babci, a zagracony świat poddasza może być jedynym, w jakim przyjdzie im żyć. W rankingu PBS The Great American Read ""Kwiaty na poddaszu"" zostały uznane za jedną z najważniejszych amerykańskich powieści. Film na jej podstawie - klasyczna historia zakazanej miłości - zdobył światowy rozgłos i skupił wokół V.C. Andrews liczną grupę bezgranicznie oddanych wielbicieli.""Kwiaty na poddaszu"" to księga pierwsza sagi rodziny Dollangangerów, najsłynniejszej serii w dorobku amerykańskiej pisarki Virginii C. Andrews. Jej książki, tworzące prawie dwadzieścia bestsellerowych serii, sprzedały się dotąd na całym świecie w ponad 100 milionach egzemplarzy. ",1190,9175,0,25,2,3606,Flowers in the Attic,Prószyński i S-ka,2019-03-05,1993-01-01,1979-01-01,440.0,7  godz. 20 min.,polski,9788381690379,Bożena Wiercińska,Kwiaty na poddaszu (1987),12184,2433,766.0,5714,125.0,144.0,Bożena Wiercińska&Cathy&Corrine&Christopher&Dollanganger&strych&papierowe kwiaty&Foxworth Hall,1154,1198,2134,2298,1318,496,267,166,90,54,https://lubimyczytac.pl/ksiazka/4878642/kwiaty-na-poddaszu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1483,0
331,Becca Fitzpatrick,https://lubimyczytac.pl/autor/30151/becca-fitzpatrick," Czy miłość może pokonać mrok?Wielki finał kultowej sagi, w której bój o zakazaną miłość osiągnie punkt kulminacyjny! Czy wygnaniec z nieba i jego ziemska wybranka wywalczą sobie szczęście? Koniec tej historii nie jest z tego świata…Uczucie Nory i Patcha, upadłego anioła, nigdy nie było łatwe. Razem przeszli bardzo wiele, a dziewczyna musiała pożegnać się ze swoim dotychczasowym życiem. Jednak teraz czeka ich najtrudniejsza próba. Przed Norą wybór, który może zmienić wszystko. Czy przejmie dowództwo nad armią Nefilów, największych wrogów Patcha? Czy, by ocalić miłość, odmówi walki i tym samym skaże swoich najbliższych na śmierć?W obliczu wojny zdesperowana dziewczyna z całych sił stara się uniknąć rozlewu krwi. Nadchodzi czas ostatecznych rozstrzygnięć, gdy każdy ruch może zaważyć na losach nie tylko Nory i Patcha, ale nieba i ziemi… Czy miłość wszystko zwycięży? ",778,9093,0,7,2,4157,Finale,Poradnia K,2024-11-27,2012-11-07,2012-10-07,400.0,6  godz. 40 min.,polski,9788367784610,Maria Borzobohata-Sawicka,,13566,2905,1845.0,4987,414.0,190.0,szeptem&nora&patch&upadłe anioły&miłość&nefilim,2435,1347,1954,1612,973,426,176,103,45,22,https://lubimyczytac.pl/ksiazka/5165305/finale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,876,0
